,Unnamed: 0,_id,NickName,Gender,Province,City,BriefIntroduction,Birthday,VIPlevel,Authentication,URL,Num_Tweets,Num_Follows,Num_Fans,SexOrientation,Sentiment
9672,9672,5500290092,画心20999,男,广东,深圳,,,未开通,,http://weibo.com/u/5500290092,37.0,455.0,125.0,,
9673,9673,3329000894,時尚的我時尚了她,男,广东,深圳,,2013/1/4 0:00:00,未开通,,http://weibo.com/u/3329000894,54.0,451.0,107.0,,
9674,9674,1304997644,Blank8965,女,浙江,宁波,,,未开通,,http://weibo.com/u/1304997644,65.0,511.0,149.0,,
9675,9675,1747498705,花开灬未来_399,男,吉林,,,,未开通,,http://weibo.com/u/1747498705,41.0,231.0,77.0,,
9676,9676,2877071442,速点清啡_620,男,湖南,,,0001-00-00,未开通,,http://weibo.com/u/2877071442,35.0,249.0,83.0,,
9677,9677,1826678631,尐猪珥朵,男,其他,,,,未开通,,http://weibo.com/u/1826678631,64.0,383.0,134.0,,
9678,9678,5204493003,用户5204493003,男,海外,美国,,,未开通,,http://weibo.com/u/5204493003,39.0,278.0,117.0,,
9679,9679,5321513045,春华秋实zsj,男,甘肃,兰州,,1978/2/16 0:00:00,未开通,,http://weibo.com/u/5321513045,37.0,546.0,125.0,,
9680,9680,5548528428,77777WcDcb,男,其他,,,,未开通,,http://weibo.com/u/5548528428,36.0,208.0,137.0,,
9681,9681,5600404938,葛吟彤,女,浙江,温州,,2001/8/23 0:00:00,未开通,,http://weibo.com/u/5600404938,28.0,186.0,65.0,,
9682,9682,5519964663,用户5519964663,男,湖南,湘潭,,,未开通,,http://weibo.com/u/5519964663,50.0,432.0,175.0,,
9683,9683,6435188451,坏孩纸的救赎,男,其他,,,,未开通,,http://weibo.com/u/6435188451,185.0,275.0,6196.0,,
9684,9684,1685789800,AS9002_t69,男,广东,东莞,,1992/2/11 0:00:00,未开通,,http://weibo.com/u/1685789800,184.0,1361.0,50.0,,
9685,9685,5118480155,混搭风劳资这么好一姑凉_691,女,其他,,四季优美，你本来就很美,,未开通,,http://weibo.com/u/5118480155,44.0,531.0,99.0,,
9686,9686,5653956046,用户5653956046,男,湖南,邵阳,,,未开通,,http://weibo.com/u/5653956046,41.0,352.0,159.0,,
9687,9687,5229826308,枫弘博钧,女,安徽,,谨慎是智慧的长子。（名人名言 www.shszc.com）,,未开通,音乐视频自媒体,http://weibo.com/u/5229826308,43.0,5004.0,798.0,,
9688,9688,2327306243,古怪精灵2327306243,男,陕西,,,1994/12/15 0:00:00,未开通,,http://weibo.com/putizi8,56.0,169.0,139.0,,
9689,9689,3898656918,李攀伦_571,男,福建,,,1992/4/2 0:00:00,未开通,,http://weibo.com/u/3898656918,56.0,385.0,133.0,,
9690,9690,1557414271,言児9,男,其他,,,,未开通,,http://weibo.com/u/1557414271,38.0,185.0,101.0,,
9691,9691,2699709152,benben可爱多_296,男,新疆,,,,未开通,,http://weibo.com/u/2699709152,41.0,549.0,143.0,,
9692,9692,2899228347,90时尚家居,女,海外,加拿大,,,未开通,,http://weibo.com/u/2899228347,39.0,341.0,136.0,,
9693,9693,1926279255,滴答滴答119,女,其他,,,01-01,未开通,,http://weibo.com/u/1926279255,45.0,256.0,103.0,,
9694,9694,1974834797,1974834797_505,女,河南,,,01-01,未开通,,http://weibo.com/u/1974834797,37.0,273.0,111.0,,
9695,9695,1041345952,手机用户1041345952,男,其他,,,,未开通,,http://weibo.com/u/1041345952,43.0,393.0,130.0,,
9696,9696,2021560023,我是你的矛盾_807,男,山西,,在这个充满神奇的世界，我总有那么一点渴望，我希望阳光能天天普照大地、、、,01-01,未开通,,http://weibo.com/u/2021560023,50.0,518.0,120.0,,
9697,9697,2314520892,102油画小屋,男,广东,广州,,,未开通,,http://weibo.com/u/2314520892,50.0,393.0,172.0,,
9698,9698,5779086488,欧尼酱龙,男,河北,张家口,学生,1996/8/25 0:00:00,未开通,,http://weibo.com/u/5779086488,53.0,370.0,145.0,,
9699,9699,6548998097,Sana_CCrD82,女,海外,韩国,,,未开通,,http://weibo.com/u/6548998097,12.0,1824.0,84.0,,
9700,9700,6540994026,a爱人别走w226,女,海外,美国,,,未开通,,http://weibo.com/u/6540994026,8.0,1443.0,75.0,,
9701,9701,2424349775,爱上你的没心没肺,男,广东,中山,,,未开通,,http://weibo.com/u/2424349775,76.0,228.0,131.0,,
9702,9702,3809530515,T1n9在这里,女,其他,,,1991/9/25 0:00:00,未开通,,http://weibo.com/u/3809530515,34.0,361.0,132.0,,
9703,9703,1633921434,美言信_435,男,山东,东营,,0001-00-00,未开通,,http://weibo.com/u/1633921434,87.0,558.0,157.0,,
9704,9704,5272018746,时间偶尔也会説谎,男,广东,深圳,,,未开通,,http://weibo.com/u/5272018746,38.0,295.0,59.0,,
9705,9705,2464540514,撒旦in哦啊,男,北京,东城区,,,未开通,,http://weibo.com/u/2464540514,46.0,180.0,108.0,,
9706,9706,3172276894,富豪出血层次,男,其他,,,,未开通,,http://weibo.com/u/3172276894,31.0,155.0,146.0,,
9707,9707,5210627658,灰熊一档潮洲,男,其他,,,,未开通,,http://weibo.com/u/5210627658,34.0,244.0,133.0,,
9708,9708,1886560687,微尘兼济,男,山东,济南,,,未开通,,http://weibo.com/u/1886560687,63.0,366.0,144.0,,
9709,9709,5744776272,用户5744776272,男,湖北,,,,未开通,,http://weibo.com/u/5744776272,80.0,473.0,134.0,,
9710,9710,2685432670,寸久违寻枪,男,其他,,,,未开通,,http://weibo.com/u/2685432670,27.0,168.0,127.0,,
9711,9711,1692748242,微笑炸彈0803_512_881,男,河南,驻马店,,01-01,未开通,,http://weibo.com/u/1692748242,105.0,615.0,106.0,,
9712,9712,2746551417,你玩命丶我随意,男,贵州,贵阳,,,未开通,,http://weibo.com/u/2746551417,50.0,696.0,162.0,,
9713,9713,2450521051,菲一般1980,女,北京,朝阳区,,,未开通,,http://weibo.com/u/2450521051,31.0,234.0,59.0,,
9714,9714,2709200647,祝融TH_481,男,广东,,,1990/3/9 0:00:00,未开通,,http://weibo.com/u/2709200647,58.0,561.0,170.0,,
9715,9715,3866588698,闹闹896,女,其他,,,,未开通,,http://weibo.com/u/3866588698,74.0,747.0,62.0,,
9716,9716,3963665139,A一切為你N,男,广东,惠州,寻找美食请关注，关注，关注,1993/2/19 0:00:00,未开通,,http://weibo.com/u/3963665139,74.0,680.0,137.0,,
9717,9717,1114813033,罗田1114813033,男,其他,,,,未开通,,http://weibo.com/u/1114813033,59.0,395.0,165.0,,
9718,9718,5581992779,神一样的这个世界怎么了,男,重庆,万州区,,1986/10/5 0:00:00,未开通,,http://weibo.com/u/5581992779,31.0,186.0,120.0,,
9719,9719,3177849977,黛妮安女士内衣,女,上海,浦东新区,,,未开通,,http://weibo.com/u/3177849977,48.0,268.0,163.0,,
9720,9720,1845088010,捞家阿灿,男,广东,深圳,,01-01,未开通,,http://weibo.com/u/1845088010,107.0,1068.0,171.0,,
9721,9721,5221892325,乾鹤略郎,男,青海,,,,未开通,娱乐综艺视频自媒体,http://weibo.com/u/5221892325,50.0,3460.0,800.0,,
9722,9722,6539710980,用户6539710980,女,海外,日本,,,未开通,,http://weibo.com/u/6539710980,4.0,2444.0,62.0,,
9723,9723,6259711977,英国读书那些事,女,辽宁,,海外留学生创业团队，免费留学申请专家,1990/2/26 0:00:00,4级,头条文章作者,http://weibo.com/u/6259711977,3135.0,6864.0,4873.0,,
9724,9724,5231673490,Joyce_Li仙善,女,其他,,,,未开通,动漫视频自媒体,http://weibo.com/u/5231673490,415.0,4877.0,1717.0,,
9725,9725,1341490252,zjklt2080266,女,天津,静海县,,1990/7/20 0:00:00,未开通,,http://weibo.com/u/1341490252,44.0,475.0,159.0,,
9726,9726,2351083305,退役诗人_926_464,男,湖南,长沙,,,未开通,,http://weibo.com/u/2351083305,52.0,452.0,165.0,,
9727,9727,2356866085,刘刚2356866085_607,男,上海,,有些情绪化,2016/7/23 0:00:00,1级,,http://weibo.com/u/2356866085,50.0,335.0,158.0,,
9728,9728,2288166567,鑫xiao,男,贵州,遵义,,,未开通,,http://weibo.com/u/2288166567,58.0,664.0,158.0,,
9729,9729,1205934957,刹那即永恒ok,男,广东,东莞,,天蝎座,未开通,,http://weibo.com/u/1205934957,132.0,669.0,146.0,,
9730,9730,3959098378,一米阳光后夜半钟声,女,重庆,江北区,,1987/9/28 0:00:00,未开通,,http://weibo.com/u/3959098378,83.0,744.0,49.0,,
9731,9731,2852279375,暮光之眼o_o,男,其他,,其貌不扬，其容乃大。,,未开通,,http://weibo.com/u/2852279375,87.0,1235.0,61.0,,
9732,9732,2369123882,KeepSmiling的雨后caihong,女,广东,深圳,孤芳自赏,天蝎座,未开通,,http://weibo.com/szcaihong,91.0,368.0,171.0,,
9733,9733,2418646162,月月913,女,重庆,万州区,,,未开通,,http://weibo.com/u/2418646162,402.0,377.0,132.0,,
9734,9734,3518758374,M卍acyBarbie,男,四川,内江,,,未开通,,http://weibo.com/u/3518758374,36.0,292.0,119.0,,
9735,9735,2784763980,技术随心情C_842,男,云南,,,,未开通,,http://weibo.com/u/2784763980,75.0,892.0,96.0,,
9736,9736,1626965501,心中有你1990_401,男,河南,平顶山,,,未开通,,http://weibo.com/u/1626965501,38.0,186.0,105.0,,
9737,9737,5044106209,fzj824085225,男,北京,东城区,,,未开通,,http://weibo.com/u/5044106209,306.0,4925.0,175.0,,
9738,9738,6591352364,向掌力什可是以当oqwki,男,广东,,,1996/8/8 0:00:00,未开通,,http://weibo.com/u/6591352364,0.0,581.0,12.0,,
9739,9739,2263167437,赵小雨爱美珊_785,男,河北,,,,未开通,,http://weibo.com/u/2263167437,32.0,212.0,93.0,,
9740,9740,2189152460,青梅竹马32,女,广东,中山,你爱他，但你狠他不够爱你！,01-01,未开通,,http://weibo.com/u/2189152460,307.0,1255.0,173.0,,
9741,9741,3156795830,君君5JY25_194,女,北京,,老实做人，诚实做事,1984/10/10 0:00:00,未开通,,http://weibo.com/u/3156795830,107.0,577.0,159.0,,
9742,9742,5226298146,qqqggghhh,男,其他,,,0001-00-00,未开通,,http://weibo.com/u/5226298146,37.0,393.0,160.0,,
9743,9743,1313252011,ludouzhoubuku,男,山东,潍坊,,1994/3/1 0:00:00,未开通,,http://weibo.com/u/1313252011,35.0,1207.0,112.0,,
9744,9744,2721657034,狼1巴花2,男,其他,,,,未开通,,http://weibo.com/u/2721657034,59.0,557.0,160.0,,
9745,9745,2145011833,手机用户2145011833,男,重庆,渝北区,我就是一个典型的蝎子 每一天都是一个新的起点。。期待明天。。,1990/11/11 0:00:00,未开通,,http://weibo.com/u/2145011833,65.0,515.0,150.0,,
9746,9746,5205449600,Ying_lovelifeeee_703,女,河南,濮阳,,1998/5/24 0:00:00,未开通,,http://weibo.com/u/5205449600,79.0,651.0,51.0,,
9747,9747,5049797272,曦嗚,男,广东,汕头,人生无料有赚食掉,1973/8/8 0:00:00,未开通,,http://weibo.com/u/5049797272,59.0,448.0,168.0,,
9748,9748,2338244541,三峰8986,男,其他,,,,未开通,,http://weibo.com/u/2338244541,49.0,314.0,145.0,,
9749,9749,5199681814,青春有你i,女,浙江,嘉兴,,2000/4/26 0:00:00,未开通,,http://weibo.com/u/5199681814,63.0,505.0,139.0,,
9750,9750,2805807140,654321英子,女,湖北,孝感,心有多大舞台就有多大！,1977/3/21 0:00:00,未开通,,http://weibo.com/u/2805807140,37.0,284.0,124.0,,
9751,9751,5587629621,mdujdf,男,江苏,,,1995/6/15 0:00:00,未开通,,http://weibo.com/u/5587629621,43.0,609.0,136.0,,
9752,9752,5458775617,俊钧58_930,男,广东,,,,未开通,,http://weibo.com/u/5458775617,54.0,503.0,138.0,,
9753,9753,2157349192,Dcosvue_539,男,其他,,,,未开通,,http://weibo.com/u/2157349192,78.0,304.0,137.0,,
9754,9754,5716966648,用户5716966648,男,云南,昆明,,,未开通,,http://weibo.com/u/5716966648,75.0,430.0,138.0,,
9755,9755,5235177475,用户6507606906,男,其他,,,,未开通,,http://weibo.com/u/5235177475,29.0,426.0,46.0,,
9756,9756,3566891960,nini诺诺,女,浙江,舟山,,,未开通,,http://weibo.com/u/3566891960,47.0,606.0,67.0,,
9757,9757,3904839852,常州煎饼,男,其他,,,1985/1/1 0:00:00,未开通,,http://weibo.com/u/3904839852,31.0,301.0,131.0,,
9758,9758,2829292732,S先森大叔,男,浙江,台州,,,未开通,,http://weibo.com/u/2829292732,38.0,342.0,131.0,,
9759,9759,3509157714,夏琴-沙麽沙麽_443,女,安徽,,,1990/9/22 0:00:00,未开通,,http://weibo.com/u/3509157714,52.0,483.0,137.0,,
9760,9760,3737549532,Shihpei培兒,女,台湾,高雄市,不堅強軟弱給誰看:),天蝎座,未开通,,http://weibo.com/u/3737549532,66.0,596.0,137.0,,
9761,9761,5076520174,shitou石头123遥感研究,男,辽宁,阜新,改变，为自己,1990/6/7 0:00:00,未开通,,http://weibo.com/u/5076520174,78.0,543.0,145.0,,
9762,9762,6275900373,Isaac衣莺,女,湖南,,想看更多AJ喷泡潮鞋，高端复刻尽在V信。1037370749。高清实拍完美品质任君挑选。,,未开通,搞笑视频自媒体,http://weibo.com/u/6275900373,165.0,1718.0,214.0,,
9763,9763,5672192495,sunshine帅帅帅帅,男,江苏,,去年夏天遇见了你，那年也许是最苦的一个夏天，以后不会再有。不会再有。,1996/11/25 0:00:00,未开通,,http://weibo.com/u/5672192495,40.0,342.0,60.0,,
9764,9764,2126835183,dashu5353,男,北京,,,01-01,未开通,,http://weibo.com/u/2126835183,39.0,181.0,78.0,,
9765,9765,1888084383,吶沵_595,女,辽宁,抚顺,我爱你！ 那么深。。,1992/2/28 0:00:00,未开通,,http://weibo.com/u/1888084383,31.0,259.0,70.0,,
9766,9766,2022615517,GEX1314,男,福建,厦门,,1989/8/4 0:00:00,未开通,,http://weibo.com/u/2022615517,92.0,257.0,87.0,,
9767,9767,3288909192,用户h07pjrk9wc,男,其他,,,,未开通,,http://weibo.com/u/3288909192,44.0,422.0,130.0,,
9768,9768,2659001483,战胜心魔LEE_643,女,四川,南充,,1998/7/28 0:00:00,未开通,,http://weibo.com/u/2659001483,50.0,280.0,88.0,,
9769,9769,5133395745,hakkaworld-LB,男,广西,贵港,,1990/1/1 0:00:00,1级,,http://weibo.com/u/5133395745,77.0,473.0,107.0,,
9770,9770,5233800372,Miss可爱_家,女,其他,,,天蝎座,未开通,音乐视频自媒体,http://weibo.com/u/5233800372,271.0,1307.0,751.0,,
9771,9771,2646140583,街边低头哭泣,女,上海,虹口区,,1993/6/26 0:00:00,未开通,,http://weibo.com/u/2646140583,59.0,462.0,135.0,,
9772,9772,2885414064,猎魂泊绝,女,湖北,黄冈,,1996/12/9 0:00:00,未开通,,http://weibo.com/u/2885414064,60.0,333.0,128.0,,
9773,9773,2552833765,心梦2552833765,男,其他,,,,未开通,,http://weibo.com/u/2552833765,47.0,548.0,138.0,,
9774,9774,1984338372,十七岁的花季以不在,女,其他,,,,未开通,,http://weibo.com/u/1984338372,54.0,401.0,136.0,,
9775,9775,5510445844,用户5510445844,男,江苏,镇江,,,未开通,,http://weibo.com/u/5510445844,41.0,477.0,142.0,,
9776,9776,1928404291,手机用户1928404291,男,广东,珠海,,,未开通,,http://weibo.com/u/1928404291,65.0,577.0,137.0,,
9777,9777,2910159003,手机用户2910159003,男,广东,,,,未开通,,http://weibo.com/u/2910159003,45.0,319.0,139.0,,
9778,9778,5102174585,用户e3bglx6j9p,男,其他,,,,未开通,,http://weibo.com/u/5102174585,60.0,411.0,154.0,,
9779,9779,5711646695,许方健1990,男,辽宁,盘锦,诗人,,未开通,,http://weibo.com/u/5711646695,55.0,697.0,157.0,,
9780,9780,3344616284,手机用户3344616284,男,湖北,武汉,,,未开通,,http://weibo.com/u/3344616284,151.0,591.0,158.0,,
9781,9781,5476692598,小薇非同弈天,男,其他,,,,未开通,,http://weibo.com/u/5476692598,51.0,347.0,139.0,,
9782,9782,5538015245,璀璨说事,男,河南,,,1993/12/11 0:00:00,未开通,,http://weibo.com/u/5538015245,41.0,387.0,61.0,,
9783,9783,5132279644,不言中c,男,湖北,襄阳,,1999/8/23 0:00:00,1级,,http://weibo.com/u/5132279644,54.0,534.0,156.0,,
9784,9784,2774576220,lsl754440772,女,福建,,,1994/6/6 0:00:00,未开通,,http://weibo.com/u/2774576220,42.0,248.0,114.0,,
9785,9785,1633971221,简单的快乐502_457,男,海外,,,0001-00-00,未开通,,http://weibo.com/huafon,41.0,629.0,135.0,,
9786,9786,5581239969,林圆怡诚,男,广东,深圳,,,1级,,http://weibo.com/u/5581239969,33.0,253.0,140.0,,
9787,9787,2610603514,丛帅帅帅帅,男,北京,朝阳区,独立音乐人丛帅,1994/2/2 0:00:00,未开通,,http://weibo.com/u/2610603514,30.0,284.0,48.0,,
9788,9788,1028740241,手机用户1028740241,男,其他,,,,未开通,,http://weibo.com/u/1028740241,36.0,436.0,54.0,,
9789,9789,1972448915,活跃的幸福就在身边_477,女,天津,,,01-01,未开通,,http://weibo.com/u/1972448915,33.0,444.0,60.0,,
9790,9790,2454204940,SAO老师_223,男,天津,红桥区,骚气蓬勃,1990/9/5 0:00:00,未开通,,http://weibo.com/saolaoshi,41.0,272.0,98.0,,
9791,9791,3164860201,Kiwifruityong,女,海外,美国,,,未开通,,http://weibo.com/u/3164860201,37.0,248.0,139.0,,
9792,9792,3213874210,liyylawyer,男,其他,,,,未开通,,http://weibo.com/u/3213874210,60.0,225.0,115.0,,
9793,9793,1254532344,涨停板我,男,香港,其他,人生就像一杯茶，不会苦一辈子，但总会苦一阵子,,未开通,,http://weibo.com/u/1254532344,66.0,167.0,130.0,,
9794,9794,3874825342,用户3874825342,男,其他,,,,未开通,,http://weibo.com/u/3874825342,45.0,334.0,161.0,,
9795,9795,5318618679,我是钟大他媳妇_438,女,其他,,,,未开通,,http://weibo.com/u/5318618679,53.0,350.0,115.0,,
9796,9796,2289915325,手机用户2289915325,男,重庆,,天天开心天天快乐事事顺心事事如意,,未开通,,http://weibo.com/u/2289915325,42.0,455.0,95.0,,
9797,9797,6050835588,用户6050835588,男,贵州,,,,未开通,,http://weibo.com/u/6050835588,32.0,323.0,35.0,,
9798,9798,1985683637,亳州师专-基础教学部,男,安徽,亳州,没什么好说的,,未开通,,http://weibo.com/u/1985683637,105.0,488.0,163.0,,
9799,9799,1967113837,我不是糖,男,江苏,,,,未开通,,http://weibo.com/u/1967113837,262.0,312.0,97.0,,
9800,9800,2031689963,执子之手5998,女,江苏,,积德为产业，强胜于美宅良田。,,未开通,,http://weibo.com/u/2031689963,39.0,560.0,129.0,,
9801,9801,3258651920,手机用户3258651920,男,其他,,,,未开通,,http://weibo.com/u/3258651920,75.0,418.0,140.0,,
9802,9802,3011576197,dimdengken2003,男,其他,,,,未开通,,http://weibo.com/u/3011576197,151.0,436.0,100.0,,
9803,9803,5352273297,那就取个名字,男,浙江,绍兴,,,未开通,,http://weibo.com/u/5352273297,67.0,780.0,79.0,,
9804,9804,2880120725,雪狼111111,男,河北,邯郸,,1988/12/26 0:00:00,未开通,,http://weibo.com/u/2880120725,56.0,391.0,172.0,,
9805,9805,5597068671,零花钱丶小咖,女,河北,保定,赚零花钱的，只要能下载软件的手机就行，不需要任何收费和押金，每天都能赚几十块，邀请码24398243,1991/10/27 0:00:00,未开通,,http://weibo.com/u/5597068671,34.0,203.0,58.0,,
9806,9806,1960526783,WOSHONO1,男,重庆,丰都县,,01-01,未开通,,http://weibo.com/u/1960526783,31.0,216.0,76.0,,
9807,9807,1260652454,深水老鲨_367,男,江西,,,1976/11/19 0:00:00,未开通,,http://weibo.com/u/1260652454,42.0,153.0,116.0,,
9808,9808,5549838577,西西里岛小王国,女,其他,,I will always be with you,,未开通,,http://weibo.com/u/5549838577,56.0,248.0,147.0,,
9809,9809,2064499441,Na-NA-aA,男,河南,郑州,人的面孔常常反映他的内心世界，以为思想没有色彩，那是错误的。,01-01,未开通,,http://weibo.com/u/2064499441,51.0,456.0,162.0,,
9810,9810,3640286357,好人大山1107,男,北京,朝阳区,,1962/3/1 0:00:00,未开通,,http://weibo.com/u/3640286357,38.0,431.0,52.0,,
9811,9811,5247753523,用户5247753523,男,广西,,,,未开通,,http://weibo.com/u/5247753523,31.0,297.0,34.0,,
9812,9812,5368823108,用户5368823108,男,其他,,,,未开通,,http://weibo.com/u/5368823108,128.0,457.0,141.0,,
9813,9813,2726227797,TOM_装,男,其他,,,,未开通,,http://weibo.com/u/2726227797,175.0,544.0,140.0,,
9814,9814,3822102223,love060504,女,云南,楚雄,,1992/2/7 0:00:00,未开通,,http://weibo.com/u/3822102223,87.0,371.0,135.0,,
9815,9815,2694615841,26211165d,女,辽宁,沈阳,,,未开通,,http://weibo.com/u/2694615841,34.0,216.0,100.0,,
9816,9816,2285138257,绝口不提918,男,河南,平顶山,,1987/11/9 0:00:00,未开通,,http://weibo.com/u/2285138257,39.0,522.0,123.0,,
9817,9817,2279021362,一切都是错的的围脖,男,浙江,温州,,,未开通,,http://weibo.com/u/2279021362,46.0,191.0,119.0,,
9818,9818,3873012905,血色三叶虫_878,男,浙江,,,1982/9/17 0:00:00,未开通,,http://weibo.com/u/3873012905,65.0,585.0,97.0,,
9819,9819,2340194295,天蓝地绿1993_686,男,广东,,不经历人渣，怎么能出嫁，没有人能随随便便成妈,,未开通,,http://weibo.com/u/2340194295,44.0,404.0,130.0,,
9820,9820,5705759197,用户5705759197,男,四川,内江,,,未开通,,http://weibo.com/u/5705759197,24.0,509.0,120.0,,
9821,9821,5322031831,用户5322031831,男,广东,东莞,lol迷,1999/12/22 0:00:00,未开通,,http://weibo.com/u/5322031831,70.0,223.0,137.0,,
9822,9822,3764917120,用户3764917120,女,四川,泸州,,1997/10/22 0:00:00,未开通,,http://weibo.com/u/3764917120,32.0,238.0,134.0,,
9823,9823,2337139214,日读,女,北京,东城区,微信公众号：日读 微信号ridu2015 个人微信号qw_muxi,1987/1/1 0:00:00,未开通,,http://weibo.com/u/2337139214,60.0,872.0,143.0,,
9824,9824,5353242230,用户5353242230,男,其他,,,,未开通,,http://weibo.com/u/5353242230,45.0,519.0,137.0,,
9825,9825,5024277427,海的那边老窝010_754,男,其他,,,,未开通,,http://weibo.com/u/5024277427,41.0,321.0,136.0,,
9826,9826,2184856837,乖乖的花小豆_529,女,山东,,,01-01,未开通,,http://weibo.com/u/2184856837,88.0,730.0,151.0,,
9827,9827,5098091337,正琢磨我思故我在的浣熊爸爸,男,北京,,,,未开通,,http://weibo.com/u/5098091337,96.0,383.0,132.0,,
9828,9828,6012130521,o冰城o,男,江苏,连云港,,,1级,,http://weibo.com/u/6012130521,71.0,619.0,62.0,,
9829,9829,6040126612,焦灼的陈天吖,男,广东,广州,人生得意须尽欢？,1997/11/15 0:00:00,未开通,,http://weibo.com/u/6040126612,50.0,458.0,154.0,,
9830,9830,2181184545,歪椅就不改,女,河南,,,01-01,未开通,,http://weibo.com/u/2181184545,60.0,579.0,166.0,,
9831,9831,5696278522,用户5696278522,男,广东,广州,,,未开通,,http://weibo.com/u/5696278522,34.0,344.0,134.0,,
9832,9832,5581722664,Inke72725839_0,女,北京,,任何业绩的质变都来自于量变的积累。,,未开通,,http://weibo.com/xindanxue0623,42.0,396.0,143.0,,
9833,9833,2782962561,晴天公主12_242,女,广东,,,,未开通,,http://weibo.com/u/2782962561,57.0,412.0,153.0,,
9834,9834,5150162236,久伴我还是酒伴我Cc,男,河南,商丘,,1997/3/3 0:00:00,未开通,,http://weibo.com/u/5150162236,37.0,436.0,101.0,,
9835,9835,2639139411,跑-run-_590,男,河北,,,,未开通,,http://weibo.com/u/2639139411,60.0,322.0,142.0,,
9836,9836,1944810910,手机用户1944810910,男,内蒙古,,,,未开通,,http://weibo.com/u/1944810910,44.0,708.0,146.0,,
9837,9837,5531923318,用户5531923318,男,山东,日照,,,未开通,,http://weibo.com/u/5531923318,44.0,560.0,155.0,,
9838,9838,3866011202,枫星霜叶,男,广东,深圳,,1994/4/7 0:00:00,未开通,,http://weibo.com/u/3866011202,47.0,612.0,136.0,,
9839,9839,2485454624,回忆-主旋律_282,女,江苏,苏州,,,未开通,,http://weibo.com/u/2485454624,81.0,403.0,146.0,,
9840,9840,6072890469,Jesse的秋天,男,黑龙江,哈尔滨,,,1级,,http://weibo.com/u/6072890469,38.0,314.0,144.0,,
9841,9841,1713626734,康尔健,男,江苏,无锡,在教书育人的同时遨游新浪微博,0001-00-00,未开通,,http://weibo.com/u/1713626734,38.0,364.0,104.0,,
9842,9842,1866250882,一个人安静2010_890,男,浙江,杭州,,,未开通,,http://weibo.com/u/1866250882,88.0,795.0,167.0,,
9843,9843,1377094032,earringso0o,男,山东,枣庄,,1978/12/1 0:00:00,未开通,,http://weibo.com/u/1377094032,68.0,409.0,130.0,,
9844,9844,5800647899,爱很美日记,男,四川,,,,未开通,,http://weibo.com/u/5800647899,51.0,562.0,146.0,,
9845,9845,2697936451,冲天De芋艿,男,浙江,宁波,,,未开通,,http://weibo.com/u/2697936451,91.0,423.0,158.0,,
9846,9846,1425944263,骑车上下班班,男,江苏,南京,,0001-00-00,未开通,,http://weibo.com/u/1425944263,48.0,347.0,76.0,,
9847,9847,3798621133,L-GT-R,男,江苏,南京,一只小羊说我要成为一只狼。,1993/3/15 0:00:00,未开通,,http://weibo.com/u/3798621133,90.0,874.0,116.0,,
9848,9848,5344528649,一条弦数鱼,男,其他,,,,未开通,,http://weibo.com/u/5344528649,35.0,155.0,135.0,,
9849,9849,5860034192,你祖综在赞你,男,湖北,武汉,,2013/11/11 0:00:00,未开通,,http://weibo.com/u/5860034192,36.0,678.0,134.0,,
9850,9850,5853727829,蝶舞梦冰飞雪,女,广东,广州,,,未开通,,http://weibo.com/u/5853727829,41.0,391.0,129.0,,
9851,9851,5394192120,恋鹿晗珊,女,北京,,我恋鹿晗，一生无悔(≧∇≦),2003/2/5 0:00:00,未开通,,http://weibo.com/u/5394192120,27.0,265.0,144.0,,
9852,9852,1590028611,袅袅蚊香,女,江苏,南京,,1989/6/22 0:00:00,未开通,,http://weibo.com/u/1590028611,81.0,557.0,142.0,,
9853,9853,2962623113,dexsonli,男,上海,闵行区,,,未开通,,http://weibo.com/u/2962623113,59.0,972.0,147.0,,
9854,9854,5793950703,用户5793950703,男,广东,,,,未开通,,http://weibo.com/u/5793950703,48.0,259.0,171.0,,
9855,9855,5652455368,麦子-198010,女,四川,乐山,,,未开通,,http://weibo.com/u/5652455368,56.0,632.0,160.0,,
9856,9856,3312818974,宇--你相随,女,云南,昆明,,0001-00-00,未开通,,http://weibo.com/u/3312818974,209.0,380.0,76.0,,
9857,9857,1704018671,LV便天下,男,江苏,,,,未开通,,http://weibo.com/u/1704018671,33.0,179.0,109.0,,
9858,9858,5584918530,用户5584918530,男,广西,南宁,,,未开通,,http://weibo.com/u/5584918530,74.0,366.0,176.0,,
9859,9859,6595783307,医路渐明终无阻,男,重庆,,,2000/1/1 0:00:00,未开通,,http://weibo.com/u/6595783307,8.0,99.0,566.0,,
9860,9860,5196333324,瑄之培娟,女,台湾,其他,,2000/12/31 0:00:00,未开通,,http://weibo.com/u/5196333324,71.0,322.0,134.0,,
9861,9861,3065344673,朵小爪1291571395,男,其他,,,,未开通,,http://weibo.com/u/3065344673,36.0,195.0,148.0,,
9862,9862,5479199310,用户5479199310,男,广东,广州,,,未开通,,http://weibo.com/u/5479199310,57.0,453.0,63.0,,
9863,9863,1852686690,tansp_295,女,广东,佛山,人生有八苦，才知道欢乐的重要,射手座,未开通,,http://weibo.com/tansp,92.0,574.0,162.0,,
9864,9864,2534525651,小云吞姓秦,女,湖南,,简单的人,,未开通,,http://weibo.com/u/2534525651,368.0,507.0,175.0,,
